1430672193,48.74532,-123.339,2015-05-03T16:56:33+0000
1430672817,48.73804,-123.32166,2015-05-03T17:06:57+0000
1430673386,48.7347,-123.30533,2015-05-03T17:16:26+0000
1430673984,48.73365,-123.29787,2015-05-03T17:26:24+0000
1430674583,48.73302,-123.29292,2015-05-03T17:36:23+0000
1430675181,48.72702,-123.29539,2015-05-03T17:46:21+0000
1430675776,48.7287,-123.28642,2015-05-03T17:56:16+0000
1430676436,48.73121,-123.27606,2015-05-03T18:07:16+0000
1430676965,48.72854,-123.27415,2015-05-03T18:16:05+0000
1430677563,48.72458,-123.27348,2015-05-03T18:26:03+0000
1430678161,48.72556,-123.26881,2015-05-03T18:36:01+0000
1430678759,48.72013,-123.27257,2015-05-03T18:45:59+0000
1430679358,48.7163,-123.27467,2015-05-03T18:55:58+0000
1430679990,48.71283,-123.27515,2015-05-03T19:06:30+0000
1430680547,48.70925,-123.27484,2015-05-03T19:15:47+0000
1430681147,48.70178,-123.26918,2015-05-03T19:25:47+0000
1430681744,48.69094,-123.26025,2015-05-03T19:35:44+0000
1430682341,48.67976,-123.24934,2015-05-03T19:45:41+0000
1430682928,48.67459,-123.23735,2015-05-03T19:55:28+0000
1430683528,48.66897,-123.22319,2015-05-03T20:05:28+0000
1430684128,48.66275,-123.21263,2015-05-03T20:15:28+0000
1430684722,48.65136,-123.20778,2015-05-03T20:25:22+0000
1430685316,48.64007,-123.19753,2015-05-03T20:35:16+0000
1430685908,48.63168,-123.18115,2015-05-03T20:45:08+0000
1430686508,48.61868,-123.17197,2015-05-03T20:55:08+0000
1430687129,48.61161,-123.15723,2015-05-03T21:05:29+0000
1430687702,48.61124,-123.15633,2015-05-03T21:15:02+0000
1430688300,48.60966,-123.1532,2015-05-03T21:25:00+0000
1430688900,48.60955,-123.15393,2015-05-03T21:35:00+0000
1430689527,48.60929,-123.15378,2015-05-03T21:45:27+0000
1430698558,48.61329,-123.15765,2015-05-04T00:15:58+0000
